Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
782,5,4.0,21.0,18.0,22.0,26.0,26.5,25.5,27.0,29.0,0.99833333,0.96500003,0.98833334,0.99833333,-0.375,-0.5,0.0625,1.0625,2.1100006,-5.0,-0.3500061,3.2599945,0.7620004
782,10,4.0,15.5,15.5,20.5,24.0,25.5,23.0,27.0,31.0,0.99833333,0.95166665,0.97833335,0.99833333,-0.375,-1.0,0.3125,1.75,0.70999146,-0.7100067,0.0,2.4700012,0.7620004
782,14,4.0,17.5,17.0,20.5,24.0,22.5,22.0,24.0,27.5,0.9916667,0.91833335,0.985,0.995,-0.375,-0.25,0.3125,1.3125,-0.7100067,-3.1699982,-0.7100067,-0.3500061,0.7620004
782,19,4.0,21.0,19.0,22.5,27.0,33.5,31.0,33.5,35.5,0.9316667,0.82166666,0.92833334,0.9916667,0.9375,-0.5,0.3125,3.0625,1.4099884,-0.3500061,1.7599945,7.9099884,0.7620004
782,23,4.0,34.5,29.0,32.0,35.0,37.0,35.5,37.5,39.5,0.9916667,0.945,0.985,0.99833333,-0.1875,-0.625,-0.0625,0.625,-0.3500061,-4.2100067,-0.3500061,5.6399994,0.7620004
782,28,4.0,34.0,30.0,35.0,40.0,37.5,36.5,38.5,40.0,0.99833333,0.96500003,0.995,0.99833333,0.4375,-0.125,0.25,1.125,-3.1699982,-3.1699982,-0.7100067,4.2299957,0.7620004
782,32,4.0,32.0,30.5,33.5,36.5,33.5,34.0,35.5,38.0,0.9216667,0.93833333,0.9816667,0.995,0.5,-0.25,0.4375,1.0,-1.0599976,-2.8200073,-0.3500061,2.1100006,0.7620004
782,37,4.0,28.5,28.0,32.0,36.5,35.0,33.5,35.0,38.0,0.975,0.94166666,0.9816667,0.99833333,-0.5625,-0.0625,0.3125,2.4375,-9.130005,-5.279999,-1.0599976,6.6799927,0.7620004
782,41,4.0,20.5,25.5,29.5,35.0,32.0,30.0,32.0,35.5,0.99833333,0.97833335,0.995,0.99833333,0.8125,0.3125,0.9375,1.8125,0.0,-2.8099976,0.34999084,2.819992,0.7620004
782,46,4.0,29.0,24.0,27.0,30.0,29.0,25.5,28.0,30.5,0.995,0.98833334,0.995,0.99833333,0.0,-0.0625,0.6875,1.875,-3.1699982,-3.1699982,0.34999084,2.8099976,0.7620004
782,50,4.0,20.5,15.5,21.0,25.0,30.0,24.0,28.5,31.0,0.995,0.985,0.995,0.99833333,1.0625,0.125,0.5625,1.3125,0.69999695,-3.1699982,0.34999084,1.4099884,0.7620004
782,55,4.0,20.5,20.5,24.5,29.0,28.0,24.5,28.5,30.5,0.9916667,0.96500003,0.9916667,0.99833333,0.25,-0.4375,0.0,0.875,-1.0599976,-1.4100037,-0.3500061,1.7599945,0.7620004
782,59,4.0,24.0,19.5,22.5,28.5,27.5,24.0,27.5,31.0,0.9916667,0.98833334,0.995,0.99833333,0.4375,-0.25,0.125,0.875,-2.4700012,-2.4700012,1.0599976,3.519989,0.7620004
783,0,1.0,,,,,,,,-16.5,,,,,,,,,,,,,2.032001
783,10,1.0,,,,,,,,-15.5,,,,,,,,,,,,,2.032001
783,20,1.0,-11.5,,,-11.5,-11.5,,-20.0,-11.5,,,,1.0216666,,,,2.75,,,,,2.032001
783,30,1.0,,,,,-19.5,,-19.0,-13.0,,,,1.0516667,,,,-0.5625,,,,,2.032001
783,39,1.0,-13.0,,,-13.0,-13.0,,-17.5,-9.5,,,,1.0316668,,,,0.1875,,,,,2.032001
783,49,1.0,,,,-18.0,,,-17.5,-11.5,,,,,,,,,,,,,2.032001
783,59,1.0,,,,-18.5,-12.5,-15.5,-13.0,-10.5,,,,1.0516667,,,,0.25,,,,,2.032001
784,1,6.0,32.0,31.5,33.5,35.5,36.5,35.5,38.5,42.0,1.005,0.9816667,0.99833333,1.0183333,-0.1875,-0.5,0.125,0.9375,-2.1100006,-1.4100037,-0.3500061,3.519989,0.50800025
784,5,6.0,30.0,27.5,31.5,35.5,33.0,32.0,34.5,37.5,1.0016667,0.9916667,1.0016667,1.0216666,0.1875,-0.75,0.25,1.0625,-1.4100037,-2.8200073,-0.3500061,3.9700012,0.50800025
784,9,6.0,28.0,24.5,27.0,31.0,29.0,28.5,30.5,33.0,0.98833334,0.99833333,1.005,1.0416667,-0.1875,-1.1875,-0.25,1.0625,2.1100006,,-1.7600098,3.1699982,0.50800025
784,13,6.0,24.0,20.0,24.0,27.5,26.5,26.0,27.5,30.0,0.99833333,0.98833334,1.0016667,1.0283334,0.9375,-0.4375,0.5,0.875,1.4099884,,1.050003,4.580002,0.50800025
784,17,6.0,17.0,14.5,16.5,19.5,17.5,16.0,18.0,20.0,0.995,0.9916667,0.99833333,1.0016667,0.75,-0.1875,0.375,0.8125,1.0399933,-1.0599976,0.0,2.0999908,0.50800025
784,21,6.0,6.0,,5.5,11.5,7.0,1.5,7.5,11.5,0.99833333,0.985,0.995,1.0016667,0.9375,-0.1875,0.375,0.9375,0.70999146,-1.4100037,0.0,2.4700012,0.50800025
784,24,6.0,,,,,,,,,1.0016667,0.985,0.995,1.0016667,0.4375,0.0625,0.375,0.875,-1.050003,-2.1100006,-0.3500061,1.7599945,0.50800025
784,28,6.0,,,,,,,,,0.97833335,0.9583333,0.98833334,1.0016667,0.5,0.0,0.625,1.375,6.25,-4.230011,-0.3500061,3.519989,0.50800025
784,31,6.0,,,,,,,,,1.0016667,0.98833334,0.99833333,1.0083333,0.0,-0.25,0.3125,1.1875,1.7200012,-0.7100067,0.34999084,1.7599945,0.50800025
784,35,6.0,,,,,,,,,1.0516667,,0.985,1.0483334,-0.4375,,-1.0625,1.125,,,,1.4099884,0.50800025
784,38,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
784,42,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
784,45,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
784,48,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
784,52,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
784,55,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
784,59,6.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,1,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,10,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,20,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,29,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,39,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,49,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
785,58,19.0,,,,,,,,,,,,,,,,,,,,,0.50800025
786,1,8.0,36.5,24.5,32.5,38.5,36.5,25.0,34.5,41.5,0.945,0.945,0.975,0.9916667,-0.75,-0.8125,-0.3125,1.125,2.819992,-1.0599976,0.0,2.819992,3.556002
786,6,8.0,38.5,21.5,31.0,39.0,38.5,22.0,31.0,41.5,0.975,0.9583333,0.97833335,0.995,0.3125,-0.6875,0.1875,1.1875,-0.7100067,-3.1699982,-1.7600098,1.7599945,3.556002
786,12,8.0,37.5,10.5,31.0,39.0,37.5,12.0,33.0,40.0,0.9583333,0.94166666,0.975,0.995,0.125,-0.8125,0.375,1.1875,-2.4199982,-2.4199982,0.0,2.119995,3.556002
786,18,8.0,24.5,9.0,25.0,31.5,35.5,9.0,25.5,33.5,0.985,0.91833335,0.96833336,0.985,0.375,-0.0625,0.5625,1.4375,2.819992,-0.7100067,0.70999146,4.580002,3.556002
786,24,8.0,,,,14.0,,,,14.0,0.96833336,0.945,0.9816667,0.995,0.5,-0.6875,0.5,1.1875,1.3899994,-4.169998,0.0,1.4099884,3.556002
786,30,8.0,,,,,,,,,0.9716667,0.955,0.975,0.99833333,1.4375,-0.3125,0.4375,2.0625,-2.4700012,-4.230011,-0.7100067,1.7599945,3.556002
786,36,8.0,,,,9.5,,,,9.5,0.94166666,0.88166666,0.96833336,0.9916667,0.125,-0.0625,0.9375,2.0625,8.349991,-3.0700073,0.0,8.349991,3.556002
786,41,8.0,13.5,,7.0,12.0,13.5,,7.0,12.0,0.995,0.96500003,0.9916667,0.99833333,-0.1875,-0.1875,0.5,1.5,2.819992,-2.100006,0.70999146,3.3899994,3.556002
786,47,8.0,,,,11.0,,,6.5,11.0,0.97833335,0.935,0.9816667,0.99833333,-0.3125,-1.1875,0.0,1.0,2.4199982,-2.4700012,-1.75,2.4199982,3.556002
786,53,8.0,7.5,,8.0,17.0,7.5,,8.0,18.5,0.98833334,0.985,0.995,0.99833333,0.625,-0.4375,0.0625,1.1875,1.0599976,-2.1100006,0.34999084,1.0599976,3.556002
786,59,8.0,22.5,16.5,20.5,24.5,29.5,20.0,22.5,27.5,0.98833334,0.985,0.995,1.005,0.4375,-0.4375,0.0625,0.6875,0.34999084,-2.1100006,0.34999084,2.4700012,3.556002
787,0,0.0,-14.5,-18.5,-14.5,-2.0,6.0,-18.5,-13.5,6.0,0.95166665,0.92833334,0.97833335,0.9916667,3.0,-6.0,-1.0625,6.3125,,,,,1.5240008
787,10,0.0,-19.0,-23.0,-17.5,9.5,-11.5,-16.0,-7.5,9.5,0.835,0.33166668,0.6383333,0.835,-2.25,-0.875,0.6875,2.8125,,,,,1.5240008
787,20,0.0,-3.0,-20.5,-12.5,7.0,-3.0,-17.5,2.0,19.0,0.795,0.62166667,0.8383333,1.015,-1.6875,-4.1875,-0.5,6.9375,,,,,1.5240008
787,30,0.0,-10.5,-22.5,-10.5,4.0,-10.5,-21.0,-10.5,4.0,0.565,0.365,0.67833334,0.9716667,-7.25,-7.25,-0.875,6.3125,,,,,1.5240008
787,39,0.0,11.0,-20.0,-8.0,11.0,11.0,-17.5,-8.0,11.0,0.76166666,0.33166668,0.755,0.995,5.625,-4.625,4.4375,5.875,,,,,1.5240008
787,49,0.0,-1.5,-21.5,-14.5,-1.5,7.5,-18.5,-3.0,7.5,0.49833333,0.24833333,0.54833335,1.0016667,-6.5625,-3.4375,-1.375,1.5,,,,,1.5240008
787,59,0.0,-24.0,,-20.0,-16.0,-17.0,-21.5,-17.0,-9.0,0.82166666,0.665,0.895,0.9816667,0.0,-0.8125,0.0,1.0625,,,,,1.5240008
788,2,2.0,10.0,10.0,16.5,24.0,24.0,21.0,24.0,28.0,0.9583333,0.69166666,0.98833334,0.99833333,1.4375,0.1875,0.8125,1.625,3.1399994,-4.580002,2.1100006,4.2299957,0.25400013
788,6,2.0,10.5,7.0,11.0,16.0,10.5,10.5,14.5,17.5,0.99833333,0.96500003,0.995,0.99833333,0.5,-0.1875,0.4375,1.25,0.0,-3.5200043,-1.0599976,2.449997,0.25400013
788,11,2.0,7.5,4.0,7.5,14.0,11.5,10.5,13.0,17.0,0.9816667,0.8983333,0.9916667,0.99833333,0.0625,-0.0625,0.625,2.375,1.0599976,-2.8200073,-0.120010376,2.119995,0.25400013
788,16,2.0,11.0,5.5,8.0,14.0,12.0,11.5,14.0,17.0,0.995,0.97833335,0.9916667,0.99833333,1.3125,0.1875,0.9375,2.0625,-0.3500061,-0.7100067,0.69999695,1.0599976,0.25400013
788,21,2.0,8.5,5.5,9.0,13.5,12.0,11.5,14.0,16.0,0.995,0.96833336,0.995,0.99833333,1.625,0.125,0.6875,1.4375,0.70999146,-1.0599976,-0.69999695,2.119995,0.25400013
788,26,2.0,8.5,8.5,11.0,15.0,16.5,14.5,18.0,21.0,0.995,0.96833336,0.9916667,0.99833333,1.0,0.25,0.8125,1.25,-1.0599976,-1.0599976,0.0,1.7599945,0.25400013
788,31,2.0,16.0,14.0,17.5,21.5,20.0,17.5,18.5,27.0,0.98833334,0.9216667,0.985,0.99833333,1.4375,-0.875,0.5,1.4375,1.7599945,-3.1699982,-0.69000244,2.119995,0.25400013
788,36,2.0,8.0,3.5,8.0,15.0,20.5,15.5,19.5,22.0,0.88166666,0.8016667,0.94166666,1.0083333,-3.6875,-2.5625,-0.0625,2.375,-14.110001,,-2.4700012,5.279999,0.25400013
788,41,2.0,13.0,7.0,10.5,16.5,14.0,9.5,13.5,17.5,1.0516667,0.725,0.9483333,1.0516667,7.9375,0.5625,2.75,7.9375,,,,,0.25400013
788,45,2.0,11.5,9.5,12.0,16.5,15.5,12.5,15.5,22.5,0.985,0.8283333,0.995,1.0516667,4.0625,1.5,3.5625,7.9375,,,,,0.25400013
788,50,2.0,18.0,13.0,18.5,24.0,22.5,15.0,21.5,26.0,0.98833334,0.635,0.995,1.0516667,6.0,-1.9375,4.4375,7.9375,,,,,0.25400013
788,55,2.0,0.0,-1.5,2.0,8.0,2.0,0.0,3.0,8.0,0.9583333,0.7783333,0.98833334,1.0516667,2.1875,0.5625,3.5,6.875,,,,,0.25400013
789,2,5.0,25.0,8.0,25.5,32.0,25.5,18.5,27.0,34.0,,,,,,,,,,,,,17.272009
789,7,5.0,40.0,25.0,32.5,40.0,44.5,33.5,41.0,46.5,,,,,,,,,,,,,17.272009
789,12,5.0,37.0,37.0,42.0,47.5,49.5,46.0,48.5,50.5,,,,,,,,,,,,,17.272009
789,16,5.0,47.5,45.0,47.0,50.0,48.5,48.0,50.0,51.5,,,,,,,,,,,,,17.272009
789,21,5.0,42.0,34.0,41.5,48.0,42.0,34.5,42.0,50.0,1.0450001,,0.9916667,1.0383334,1.8125,,0.9375,3.0,,,,1.0599976,17.272009
789,26,5.0,23.5,23.5,31.5,42.0,42.0,34.0,40.0,44.0,0.9916667,0.9816667,0.995,0.99833333,0.3125,0.3125,0.875,1.6875,0.0,-0.69999695,0.69999695,2.1100006,17.272009
789,30,5.0,34.0,19.0,36.5,43.0,40.5,19.0,40.0,47.5,0.98833334,0.96833336,0.985,0.995,3.3125,1.5625,2.375,3.3125,0.0,-2.8200073,0.0,5.6299896,17.272009
789,35,5.0,10.0,4.5,12.0,22.5,20.5,7.0,14.5,23.5,0.5683333,0.5683333,0.99833333,1.0516667,4.9375,-2.0,0.8125,3.75,,,-3.1399994,3.8799896,17.272009
789,40,5.0,13.0,,10.0,14.5,14.5,5.0,12.0,19.5,0.96833336,0.95166665,0.9716667,0.995,2.8125,0.75,2.1875,3.6875,4.2299957,,0.69000244,4.2299957,17.272009
789,45,5.0,,,8.5,13.5,6.5,0.0,11.0,14.5,0.9916667,0.9716667,0.98833334,0.995,2.25,1.25,2.0,3.3125,1.7599945,-4.919998,0.0,1.7599945,17.272009
789,49,5.0,23.5,7.0,20.0,35.0,23.5,17.0,23.5,35.0,0.9816667,0.96166664,0.98833334,0.99833333,2.4375,1.125,2.125,3.3125,-0.7100067,-2.4700012,-0.69999695,1.4099884,17.272009
789,54,5.0,19.0,3.0,14.5,22.5,19.0,8.5,15.5,25.0,1.0116667,0.95166665,0.98833334,1.0516667,0.6875,-0.125,1.0625,2.1875,,,-3.5899963,3.1699982,17.272009
789,59,5.0,11.5,8.5,12.5,24.0,16.5,9.0,16.5,24.0,0.995,0.97833335,0.9916667,0.99833333,1.0,0.25,1.125,2.375,-0.3500061,-2.1200104,-0.3500061,0.70999146,17.272009
790,9,13.0,,,,,,,,,,,,,,,,,,,,,0.50800025
790,18,13.0,,,,,,,,,,,,,,,,,,,,,0.50800025
790,28,13.0,1.0,,1.0,6.0,2.0,,3.0,6.0,,,,,,,,,,,,,0.50800025
790,38,13.0,5.5,4.5,6.5,12.0,7.0,4.5,7.0,12.0,1.0516667,,1.0516667,1.0516667,1.125,,0.4375,2.25,,,,,0.50800025
790,47,13.0,12.5,9.5,12.5,19.5,14.0,10.5,14.0,20.0,1.0383334,0.9816667,1.0516667,1.0516667,0.3125,-1.3125,0.625,1.9375,,,,,0.50800025
790,57,13.0,15.0,10.0,15.0,16.5,16.0,10.5,15.0,18.0,1.0316668,0.97833335,1.0216666,1.0516667,0.3125,-0.5,0.4375,2.125,,,,,0.50800025
791,5,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
791,15,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
791,25,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
791,35,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
791,45,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
791,50,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
791,56,19.0,,,,,,,,,,,,,,,,,,,,,7.620004
792,1,14.0,24.0,,24.0,35.5,24.5,,28.0,36.0,,,,,,,,,,,,,0.25400013
792,7,14.0,23.5,,23.5,44.5,23.5,,23.5,44.5,,,,,,,,,,,,,0.25400013
792,13,14.0,,,,39.5,11.0,,10.5,39.5,,,,,,,,,,,,,0.25400013
792,19,14.0,,,,20.0,,,,20.0,,,,,,,,,,,,,0.25400013
792,24,14.0,,,,18.0,,,,18.0,,,,,,,,,,,,,0.25400013
792,30,14.0,,,,20.5,,,,20.5,,,,,,,,,,,,,0.25400013
792,36,14.0,,,,,,,,,,,,,,,,,,,,,0.25400013
792,42,14.0,15.0,,,17.0,15.0,,,17.0,,,,,,,,,,,,,0.25400013
792,48,14.0,20.0,,13.5,19.0,20.0,,13.5,19.0,,,,,,,,,,,,,0.25400013
792,53,14.0,,,,14.5,,,,14.5,,,,,,,,,,,,,0.25400013
792,59,14.0,16.5,15.5,18.0,21.5,16.5,15.5,18.0,21.5,,,,,,,,,,,,,0.25400013
793,3,2.0,13.5,-2.0,0.5,13.5,13.5,0.5,4.5,13.5,1.0516667,,0.5683333,1.0516667,7.0625,,0.25,7.4375,,,,,1.0160005
793,8,2.0,6.5,-4.0,3.5,6.5,9.0,0.0,4.5,15.0,,,0.7783333,1.0516667,,,2.75,7.9375,,,,,1.0160005
793,13,2.0,-3.0,-7.0,-3.0,11.5,-2.0,-3.5,1.5,12.5,1.005,0.79833335,0.9816667,1.0516667,0.3125,-0.375,1.0,3.5625,,,,,1.0160005
793,18,2.0,12.5,-7.0,0.0,11.0,12.5,-0.5,7.5,12.5,1.0516667,0.245,1.0516667,1.0516667,7.9375,2.625,5.5,7.9375,,,,,1.0160005
793,23,2.0,8.0,-0.5,5.0,14.0,14.5,1.0,5.5,14.5,1.0516667,,0.96833336,1.0516667,0.6875,,1.5625,7.9375,,,,,1.0160005
793,29,2.0,0.0,-7.5,-0.5,10.0,0.0,-3.5,3.0,11.0,1.0516667,,0.90833336,1.0516667,7.9375,,3.4375,7.9375,,,,,1.0160005
793,34,2.0,11.0,5.5,10.5,14.5,19.0,11.5,19.0,23.0,1.0516667,,0.9716667,1.0516667,-4.5,,2.0,7.9375,,,,,1.0160005
793,39,2.0,34.0,28.5,35.5,41.5,41.5,35.5,38.0,42.0,1.0516667,,1.0516667,1.0516667,5.3125,,6.8125,7.9375,,,,,1.0160005
793,44,2.0,30.5,25.0,29.0,33.5,30.5,26.5,30.5,35.0,0.71166664,,0.9716667,1.0516667,4.125,,1.625,7.9375,,,,,1.0160005
793,49,2.0,23.5,15.0,25.0,32.0,29.5,25.0,29.5,34.5,0.975,0.87166667,0.97833335,1.0116667,0.75,-1.3125,0.25,0.8125,0.0,,0.0,2.1100006,1.0160005
793,54,2.0,23.0,25.5,31.0,35.5,32.5,30.0,32.0,36.5,0.96833336,0.96500003,0.97833335,0.99833333,1.375,-0.125,1.75,3.1875,-2.100006,-6.2900085,-1.7799988,1.3600006,1.0160005
793,59,2.0,26.5,19.0,26.5,32.5,26.5,24.0,26.5,32.5,0.97833335,0.945,0.975,0.9916667,1.75,-1.5625,1.75,2.9375,2.4700012,-4.4600067,-1.4100037,3.2599945,1.0160005
794,4,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,9,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,13,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,19,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,24,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,29,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,34,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,40,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,46,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,51,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
794,56,13.0,,,,,,,,,,,,,,,,,,,,,1308.1007
795,8,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
795,17,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
795,27,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
795,36,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
795,46,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
795,56,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
796,2,10.0,32.0,26.5,31.0,35.5,36.5,28.5,33.5,36.5,1.0283334,0.985,1.0016667,1.0516667,-0.4375,-0.6875,0.25,1.625,-0.69999695,,-0.3500061,6.6799927,2.5400014
796,7,10.0,20.0,19.0,24.5,29.5,24.5,20.0,25.0,29.5,0.96166664,,0.96166664,1.0516667,0.4375,,-0.0625,2.125,6.0599976,,,6.0599976,2.5400014
796,12,10.0,24.0,19.0,23.5,27.5,24.0,21.5,24.0,27.5,,,,0.90833336,,,,-0.4375,,,,,2.5400014
796,16,10.0,30.5,25.5,30.0,35.5,30.5,27.5,33.0,40.0,,,,,,,,,,,,,2.5400014
796,21,10.0,27.5,26.5,31.0,33.0,32.0,28.5,31.5,34.0,,,,,,,,,,,,,2.5400014
796,26,10.0,27.0,21.5,27.0,34.5,28.5,24.5,30.0,36.0,0.96166664,0.96166664,0.985,0.99833333,2.0625,0.9375,2.0625,2.8125,2.119995,-2.1200104,1.4099884,4.569992,2.5400014
796,30,10.0,35.0,27.5,34.0,41.0,36.5,29.5,36.0,41.0,0.9916667,,0.96166664,0.995,0.0625,,-0.0625,1.375,-3.1699982,,-3.1699982,3.1699982,2.5400014
796,35,10.0,16.0,7.0,16.5,24.0,20.0,18.0,19.5,24.0,0.98833334,0.96500003,0.98833334,1.005,1.0625,-0.0625,0.875,2.3125,1.7599945,-3.880005,0.34999084,4.580002,2.5400014
796,40,10.0,,,,13.0,19.5,15.5,19.5,23.0,0.995,,0.995,1.0516667,0.9375,,0.5625,1.8125,1.4099884,,-2.1200104,2.4700012,2.5400014
796,45,10.0,,,,,20.0,19.0,20.5,22.0,,,,,,,,,,,,,2.5400014
796,49,10.0,8.0,,,8.0,21.0,18.0,19.5,22.0,,,,,,,,,,,,,2.5400014
796,54,10.0,,,,,18.5,17.5,19.0,22.0,,,,,,,,,,,,,2.5400014
796,59,10.0,,,,,20.0,15.0,17.5,22.0,,,,,,,,,,,,,2.5400014
797,5,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
797,15,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
797,25,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
797,35,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
797,45,10.0,23.5,21.5,25.0,32.5,23.5,22.0,27.5,32.5,0.9816667,0.9483333,0.9816667,0.995,-0.4375,-0.5,0.4375,0.9375,1.3899994,-2.4700012,0.36999512,4.2299957,0.25400013
797,50,10.0,24.5,18.5,24.5,31.5,24.5,18.5,25.5,31.5,0.9583333,0.90166664,0.96833336,0.985,0.3125,-0.5625,0.6875,1.75,-5.9900055,-5.980011,0.0,5.9799957,0.25400013
797,56,10.0,,,,,12.0,,8.5,11.5,,,,1.0516667,,,,0.4375,,,,,0.25400013
798,1,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
798,10,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
798,20,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
798,30,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
798,40,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
798,49,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
798,59,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
799,7,15.0,21.5,21.0,22.5,25.0,21.5,21.0,22.5,25.0,,,,,,,,,,,,,1.778001
799,12,15.0,24.0,18.0,20.0,23.5,24.0,18.0,20.0,23.5,,,,,,,,,,,,,1.778001
799,16,15.0,,,,14.0,,,,14.0,,,,,,,,,,,,,1.778001
799,21,15.0,13.0,,13.0,23.0,13.0,,13.0,23.0,,,,,,,,,,,,,1.778001
799,26,15.0,22.0,21.0,23.0,25.0,22.0,21.0,23.0,25.0,,,,,,,,,,,,,1.778001
799,31,15.0,19.5,17.5,20.5,22.0,19.5,17.5,20.5,22.0,,,,,,,,,,,,,1.778001
799,36,15.0,23.5,17.5,20.5,23.5,23.5,17.5,20.5,23.5,,,,,,,,,,,,,1.778001
799,41,15.0,21.0,19.0,20.5,22.5,21.0,19.0,20.5,22.5,,,,,,,,,,,,,1.778001
799,46,15.0,24.0,21.5,24.0,27.0,24.0,21.5,24.0,27.0,,,,,,,,,,,,,1.778001
799,51,15.0,22.0,23.0,24.0,28.0,22.0,23.0,24.0,28.0,,,,,,,,,,,,,1.778001
799,56,15.0,25.0,21.5,25.0,26.5,25.0,21.5,25.0,26.5,,,,,,,,,,,,,1.778001
800,3,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
800,13,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
800,23,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
800,33,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
800,42,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
800,52,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
801,2,1.0,20.5,18.0,20.5,24.5,29.0,24.0,28.0,33.0,0.9916667,0.9716667,0.98833334,0.99833333,-0.75,-0.5,0.9375,1.375,-1.4000092,-2.1200104,-1.0599976,0.70999146,2.032001
801,6,1.0,22.5,20.5,23.5,29.0,37.5,29.0,30.5,35.0,0.99833333,0.985,0.9916667,0.99833333,0.5625,0.375,0.8125,1.3125,0.69999695,-2.1200104,0.34999084,1.4099884,2.032001
801,11,1.0,28.5,28.0,32.0,36.5,37.0,37.0,39.0,42.0,0.99833333,0.985,0.995,0.99833333,0.8125,0.4375,1.0625,1.6875,-0.69999695,-1.7600098,-0.69999695,0.70999146,2.032001
801,16,1.0,33.0,29.0,34.0,38.5,38.0,37.0,38.5,42.0,0.99833333,0.97833335,0.995,0.99833333,1.0625,0.6875,1.3125,2.0625,-1.0599976,-3.7799988,0.34999084,4.580002,2.032001
801,21,1.0,26.5,29.5,34.5,39.0,36.5,36.5,38.5,40.5,0.995,0.98833334,0.995,0.99833333,1.9375,0.625,1.3125,1.9375,0.34999084,-1.0599976,0.34999084,1.4099884,2.032001
801,26,1.0,32.0,27.5,31.0,34.5,33.5,31.5,35.0,38.0,0.995,0.955,0.9916667,0.99833333,-0.1875,-0.1875,0.4375,1.1875,0.70999146,-2.1200104,0.70999146,1.0599976,2.032001
801,31,1.0,19.5,21.0,25.0,28.0,28.0,26.0,28.0,31.5,0.9916667,0.97833335,0.9916667,0.99833333,0.125,0.1875,0.75,1.9375,1.0599976,-0.7100067,0.0,1.0599976,2.032001
801,36,1.0,19.0,21.0,25.5,31.0,31.0,26.5,30.5,34.0,0.99833333,0.9716667,0.995,0.99833333,1.0,0.625,1.0,1.4375,-0.3500061,-1.0599976,0.0,1.0399933,2.032001
801,41,1.0,28.0,25.0,28.0,31.0,31.5,30.5,33.0,37.0,0.995,0.98833334,0.995,0.99833333,1.25,0.1875,1.1875,1.625,-1.4100037,-1.7600098,0.0,0.70999146,2.032001
